blue,green,red,circle_area_ratio,rect_area_ratio,total_area_ratio
0.8549019607843137,0.8588235294117647,0.803921568627451,0.5973026067963614,0.7912697173200063,0.0494775390625
0.8784313725490196,0.8784313725490196,0.8156862745098039,0.6229508529353693,0.7903955125636769,0.044951171875
0.9176470588235294,0.9019607843137255,0.8274509803921568,0.6099654497182813,0.7790782735918069,0.045068359375
0.6588235294117647,0.7294117647058823,0.7098039215686275,0.6204832295263197,0.717976263556374,0.022843424479166666
0.7294117647058823,0.7647058823529411,0.7333333333333333,0.7335471209638502,0.8124950842880738,0.050441080729166664
0.7058823529411765,0.7294117647058823,0.6666666666666666,0.4993513629450448,0.8129553936378177,0.014890950520833333
0.7803921568627451,0.792156862745098,0.7450980392156863,0.5210794050268304,0.833772838576003,0.0144091796875
0.6235294117647059,0.7137254901960784,0.6705882352941176,0.6830550014178245,0.7558908364765919,0.027724609375
0.803921568627451,0.807843137254902,0.7372549019607844,0.5105948191442665,0.8190334442304325,0.015226236979166667
0.8705882352941177,0.8745098039215686,0.807843137254902,0.5946525211029055,0.7916279069767442,0.047093098958333336
0.8745098039215686,0.8745098039215686,0.807843137254902,0.5950635617617172,0.7943920105355575,0.04712565104166667
0.8,0.8156862745098039,0.7568627450980392,0.561845330654311,0.8578333333333333,0.016754557291666666
0.6470588235294118,0.7254901960784313,0.6980392156862745,0.6873725153313303,0.7756934743564159,0.025305989583333334
0.796078431372549,0.8156862745098039,0.7607843137254902,0.6809042685895909,0.827303354328402,0.05515625
0.792156862745098,0.7686274509803922,0.7176470588235294,0.45155258060736836,0.7241072168365233,0.05689615885416666
0.7411764705882353,0.7254901960784313,0.6941176470588235,0.4627331320638742,0.7797677099033602,0.05725911458333333
0.788235294117647,0.796078431372549,0.7176470588235294,0.507268317901552,0.8003563278215958,0.0650732421875
0.788235294117647,0.8,0.7058823529411765,0.5585505820099882,0.8518487109905021,0.06539713541666667
0.8117647058823529,0.6745098039215687,0.7098039215686275,0.49643458972885207,0.7650511455856264,0.06597819010416667
0.8196078431372549,0.6627450980392157,0.6666666666666666,0.3975716785037709,0.7208337308022512,0.049195963541666665
0.807843137254902,0.6823529411764706,0.6705882352941176,0.5156292131720779,0.7405327052002174,0.039912109375
0.792156862745098,0.6862745098039216,0.6745098039215687,0.4189749678748174,0.6697571652762865,0.05279134114583333
0.792156862745098,0.6745098039215687,0.6784313725490196,0.491280112362092,0.7810262871542294,0.044392903645833336
0.7490196078431373,0.8274509803921568,0.7019607843137254,0.5874581974550667,0.806118735147402,0.0612841796875
0.7450980392156863,0.8352941176470589,0.6941176470588235,0.569334403682654,0.8179649908743986,0.06419108072916667
0.7843137254901961,0.8,0.7137254901960784,0.564079139904897,0.7835862127587233,0.060016276041666664
0.7568627450980392,0.792156862745098,0.6980392156862745,0.5693414717410766,0.7930703829188774,0.060576171875
0.8156862745098039,0.8274509803921568,0.7607843137254902,0.5683997660422746,0.757593984962406,0.04919921875
0.8274509803921568,0.6862745098039216,0.6941176470588235,0.4954237944591419,0.7899122807017543,0.04103841145833333
0.788235294117647,0.7019607843137254,0.6941176470588235,0.4162211342577828,0.6980529843600383,0.0533935546875
0.792156862745098,0.6941176470588235,0.6862745098039216,0.443165315009351,0.7112506371345165,0.0499658203125
0.8156862745098039,0.6980392156862745,0.7058823529411765,0.4858764814286868,0.7683433975162356,0.043904622395833336
0.7607843137254902,0.7372549019607844,0.7254901960784313,0.4187878256255078,0.7012080161999861,0.049033203125
0.7372549019607844,0.796078431372549,0.7098039215686275,0.4787538527817195,0.7665157418132041,0.059241536458333334
0.7607843137254902,0.792156862745098,0.7450980392156863,0.6002552156652763,0.8382987638801592,0.06512369791666667
0.8235294117647058,0.7294117647058823,0.6901960784313725,0.44143846733101133,0.7470248214892894,0.03575846354166667
0.8117647058823529,0.7372549019607844,0.7411764705882353,0.5140113864886167,0.7304443534350363,0.04644694010416667
0.8196078431372549,0.7137254901960784,0.7176470588235294,0.44267836824233636,0.703232077764277,0.047099609375
0.8,0.6941176470588235,0.6823529411764706,0.4808454632189124,0.763458401305057,0.0472265625
0.8196078431372549,0.7215686274509804,0.7058823529411765,0.4707056563838821,0.7984534879845349,0.03899088541666667
0.7843137254901961,0.6901960784313725,0.7176470588235294,0.5414191319181232,0.7559637188208617,0.027130533854166666
0.8352941176470589,0.6901960784313725,0.7294117647058823,0.38818451543551014,0.6850736194785391,0.0446044921875
0.8313725490196079,0.7450980392156863,0.7568627450980392,0.6558274361975178,0.7550784856879039,0.026619466145833333
0.803921568627451,0.7176470588235294,0.7450980392156863,0.513107677024908,0.7536507936507937,0.04250325520833333
